PassengerId,Transported
3747,FALSE
3748,TRUE
3749,FALSE
3750,FALSE
3751,TRUE
3752,FALSE
3753,FALSE
3754,FALSE
3755,TRUE
3756,FALSE
3757,FALSE
3758,FALSE
3759,FALSE
3760,TRUE
3761,FALSE
3762,TRUE
3763,TRUE
3764,TRUE
3765,TRUE
3766,TRUE
3767,FALSE
3768,FALSE
3769,FALSE
3770,TRUE
3771,TRUE
3772,TRUE
3773,TRUE
3774,TRUE
3775,FALSE
3776,TRUE
3777,TRUE
3778,FALSE
3779,TRUE
3780,FALSE
3781,TRUE
3782,FALSE
3783,FALSE
3784,TRUE
3785,TRUE
3786,TRUE
3787,FALSE
3788,TRUE
3789,FALSE
3790,TRUE
3791,FALSE
3792,FALSE
3793,FALSE
3794,TRUE
3795,FALSE
3796,FALSE
3797,TRUE
3798,FALSE
3799,FALSE
3800,FALSE
3801,TRUE
3802,FALSE
3803,TRUE
3804,FALSE
3805,FALSE
3806,FALSE
3807,FALSE
3808,TRUE
3809,TRUE
3810,TRUE
3811,FALSE
3812,TRUE
3813,TRUE
3814,FALSE
3815,FALSE
3816,TRUE
3817,TRUE
3818,FALSE
3819,TRUE
3820,TRUE
3821,TRUE
3822,FALSE
3823,TRUE
3824,FALSE
3825,FALSE
3826,FALSE
3827,FALSE
3828,FALSE
3829,FALSE
3830,FALSE
3831,FALSE
3832,TRUE
3833,FALSE
3834,TRUE
3835,TRUE
3836,TRUE
3837,TRUE
3838,TRUE
3839,FALSE
3840,FALSE
3841,FALSE
3842,TRUE
3843,FALSE
3844,TRUE
3845,FALSE
3846,FALSE
3847,FALSE
3848,FALSE
3849,TRUE
3850,FALSE
3851,FALSE
3852,FALSE
3853,TRUE
3854,FALSE
3855,TRUE
3856,FALSE
3857,TRUE
3858,TRUE
3859,FALSE
3860,TRUE
3861,TRUE
3862,TRUE
3863,TRUE
3864,TRUE
3865,TRUE
3866,TRUE
3867,TRUE
3868,FALSE
3869,TRUE
3870,TRUE
3871,TRUE
3872,TRUE
3873,FALSE
3874,FALSE
3875,TRUE
3876,FALSE
3877,FALSE
3878,FALSE
3879,TRUE
3880,TRUE
3881,FALSE
3882,FALSE
3883,TRUE
3884,FALSE
3885,TRUE
3886,FALSE
3887,FALSE
3888,FALSE
3889,FALSE
3890,TRUE
3891,TRUE
3892,FALSE
3893,TRUE
3894,TRUE
3895,FALSE
3896,FALSE
3897,TRUE
3898,TRUE
3899,TRUE
3900,FALSE
3901,FALSE
3902,TRUE
3903,TRUE
3904,FALSE
3905,TRUE
3906,FALSE
3907,FALSE
3908,FALSE
3909,FALSE
3910,FALSE
3911,TRUE
3912,FALSE
3913,TRUE
3914,TRUE
3915,TRUE
3916,FALSE
3917,FALSE
3918,TRUE
3919,FALSE
3920,TRUE
3921,TRUE
3922,FALSE
3923,FALSE
3924,TRUE
3925,TRUE
3926,TRUE
3927,FALSE
3928,FALSE
3929,FALSE
3930,TRUE
3931,FALSE
3932,TRUE
3933,FALSE
3934,TRUE
3935,FALSE
3936,FALSE
3937,FALSE
3938,FALSE
3939,TRUE
3940,TRUE
3941,TRUE
3942,FALSE
3943,TRUE
3944,FALSE
3945,FALSE
3946,TRUE
3947,TRUE
3948,TRUE
3949,FALSE
3950,FALSE
3951,TRUE
3952,FALSE
3953,TRUE
3954,FALSE
3955,FALSE
3956,FALSE
3957,FALSE
3958,FALSE
3959,TRUE
3960,FALSE
3961,TRUE
3962,FALSE
3963,FALSE
3964,FALSE
3965,TRUE
3966,TRUE
3967,TRUE
3968,FALSE
3969,FALSE
3970,FALSE
3971,FALSE
3972,TRUE
3973,FALSE
3974,FALSE
3975,FALSE
3976,FALSE
3977,FALSE
3978,TRUE
3979,TRUE
3980,FALSE
3981,TRUE
3982,TRUE
3983,FALSE
3984,FALSE
3985,TRUE
3986,TRUE
3987,TRUE
3988,TRUE
3989,FALSE
3990,TRUE
3991,FALSE
3992,FALSE
3993,TRUE
3994,FALSE
3995,FALSE
3996,TRUE
3997,TRUE
3998,FALSE
3999,FALSE
4000,FALSE
4001,FALSE
4002,TRUE
4003,TRUE
4004,TRUE
4005,TRUE
4006,FALSE
4007,FALSE
4008,FALSE
4009,TRUE
4010,FALSE
4011,FALSE
4012,TRUE
4013,TRUE
4014,TRUE
4015,TRUE
4016,TRUE
4017,TRUE
4018,FALSE
4019,TRUE
4020,TRUE
4021,TRUE
4022,TRUE
4023,FALSE
4024,TRUE
4025,FALSE
4026,TRUE
4027,FALSE
4028,FALSE
4029,FALSE
4030,FALSE
4031,FALSE
4032,FALSE
4033,FALSE
4034,FALSE
4035,FALSE
4036,TRUE
4037,TRUE
4038,TRUE
4039,TRUE
4040,TRUE
4041,FALSE
4042,TRUE
4043,TRUE
4044,FALSE
4045,FALSE
4046,TRUE
4047,FALSE
4048,FALSE
4049,TRUE
4050,TRUE
4051,FALSE
4052,FALSE
4053,FALSE
4054,TRUE
4055,TRUE
4056,TRUE
4057,FALSE
4058,FALSE
4059,FALSE
4060,TRUE
4061,TRUE
4062,FALSE
4063,TRUE
4064,FALSE
4065,FALSE
4066,TRUE
4067,TRUE
4068,FALSE
4069,FALSE
4070,FALSE
4071,FALSE
4072,FALSE
4073,FALSE
4074,FALSE
4075,TRUE
4076,FALSE
4077,FALSE
4078,TRUE
4079,FALSE
4080,FALSE
4081,FALSE
4082,FALSE
4083,TRUE
4084,FALSE
4085,FALSE
4086,TRUE
4087,FALSE
4088,FALSE
4089,FALSE
4090,TRUE
4091,FALSE
4092,TRUE
4093,FALSE
4094,FALSE
4095,TRUE
4096,FALSE
4097,TRUE
4098,TRUE
4099,TRUE
4100,TRUE
4101,TRUE
4102,FALSE
4103,FALSE
4104,TRUE
4105,TRUE
4106,FALSE
4107,FALSE
4108,FALSE
4109,FALSE
4110,FALSE
4111,TRUE
4112,FALSE
4113,TRUE
4114,TRUE
4115,FALSE
4116,TRUE
4117,TRUE
4118,FALSE
4119,FALSE
4120,FALSE
4121,TRUE
4122,FALSE
4123,TRUE
4124,TRUE
4125,FALSE
4126,TRUE
4127,TRUE
4128,FALSE
4129,TRUE
4130,TRUE
4131,TRUE
4132,TRUE
4133,FALSE
4134,FALSE
4135,FALSE
4136,FALSE
4137,FALSE
4138,TRUE
4139,FALSE
4140,TRUE
4141,TRUE
4142,TRUE
4143,FALSE
4144,FALSE
4145,TRUE
4146,FALSE
4147,FALSE
4148,TRUE
4149,FALSE
4150,TRUE
4151,TRUE
4152,TRUE
4153,FALSE
4154,FALSE
4155,TRUE
4156,TRUE
4157,FALSE
4158,TRUE
4159,TRUE
4160,TRUE
4161,TRUE
4162,TRUE
4163,FALSE
4164,FALSE
4165,FALSE
4166,TRUE
4167,TRUE
4168,FALSE
4169,TRUE
4170,TRUE
4171,FALSE
4172,FALSE
4173,TRUE
4174,TRUE
4175,TRUE
4176,FALSE
4177,FALSE
4178,TRUE
4179,FALSE
4180,FALSE
4181,TRUE
4182,TRUE
4183,TRUE
4184,TRUE
4185,FALSE
4186,TRUE
4187,FALSE
4188,FALSE
4189,TRUE
4190,TRUE
4191,FALSE
4192,TRUE
4193,FALSE
4194,FALSE
4195,FALSE
4196,TRUE
4197,FALSE
4198,FALSE
4199,TRUE
4200,TRUE
4201,TRUE
4202,FALSE
4203,FALSE
4204,TRUE
4205,FALSE
4206,TRUE
4207,TRUE
4208,TRUE
4209,TRUE
4210,FALSE
4211,TRUE
4212,TRUE
4213,TRUE
4214,TRUE
4215,FALSE
4216,FALSE
4217,TRUE
4218,FALSE
4219,FALSE
4220,TRUE
4221,FALSE
4222,FALSE
4223,FALSE
4224,FALSE
4225,FALSE
4226,TRUE
4227,TRUE
4228,FALSE
4229,FALSE
4230,TRUE
4231,TRUE
4232,FALSE
4233,FALSE
4234,TRUE
4235,FALSE
4236,TRUE
4237,TRUE
4238,FALSE
4239,TRUE
4240,FALSE
4241,TRUE
4242,FALSE
4243,TRUE
4244,TRUE
4245,FALSE
4246,FALSE
4247,FALSE
4248,FALSE
4249,TRUE
4250,FALSE
4251,FALSE
4252,TRUE
4253,TRUE
4254,FALSE
4255,TRUE
4256,FALSE
4257,TRUE
4258,TRUE
4259,FALSE
4260,TRUE
4261,TRUE
4262,FALSE
4263,FALSE
4264,FALSE
4265,FALSE
4266,FALSE
4267,TRUE
4268,FALSE
4269,FALSE
4270,TRUE
4271,TRUE
4272,TRUE
4273,FALSE
4274,TRUE
4275,TRUE
4276,TRUE
4277,TRUE
4278,FALSE
4279,TRUE
4280,FALSE
4281,TRUE
4282,FALSE
4283,TRUE
4284,FALSE
4285,TRUE
4286,FALSE
4287,TRUE
4288,FALSE
4289,TRUE
4290,FALSE
4291,TRUE
4292,TRUE
4293,TRUE
4294,TRUE
4295,TRUE
4296,TRUE
4297,FALSE
4298,TRUE
4299,TRUE
4300,FALSE
4301,TRUE
4302,TRUE
4303,TRUE
4304,FALSE
4305,FALSE
4306,TRUE
4307,TRUE
4308,TRUE
4309,FALSE
4310,FALSE
4311,TRUE
4312,FALSE
4313,TRUE
4314,TRUE
4315,TRUE
4316,TRUE
4317,FALSE
4318,FALSE
4319,FALSE
4320,TRUE
4321,FALSE
4322,FALSE
4323,FALSE
4324,TRUE
4325,TRUE
4326,TRUE
4327,TRUE
4328,FALSE
4329,FALSE
4330,TRUE
4331,TRUE
4332,FALSE
4333,FALSE
4334,TRUE
4335,TRUE
4336,TRUE
4337,TRUE
4338,TRUE
4339,TRUE
4340,FALSE
4341,FALSE
4342,TRUE
4343,TRUE
4344,FALSE
4345,TRUE
4346,FALSE
4347,FALSE
4348,FALSE
4349,TRUE
4350,FALSE
4351,FALSE
4352,FALSE
4353,TRUE
4354,FALSE
4355,FALSE
4356,TRUE
4357,TRUE
4358,TRUE
4359,TRUE
4360,FALSE
4361,TRUE
4362,FALSE
4363,TRUE
4364,FALSE
4365,TRUE
4366,FALSE
4367,TRUE
4368,FALSE
4369,FALSE
4370,TRUE
4371,TRUE
4372,TRUE
4373,FALSE
4374,FALSE
4375,FALSE
4376,TRUE
4377,TRUE
4378,TRUE
4379,FALSE
4380,TRUE
4381,TRUE
4382,FALSE
4383,TRUE
4384,FALSE
4385,FALSE
4386,FALSE
4387,TRUE
4388,FALSE
4389,TRUE
4390,TRUE
4391,FALSE
4392,TRUE
4393,FALSE
4394,FALSE
4395,TRUE
4396,FALSE
4397,TRUE
4398,FALSE
4399,TRUE
4400,FALSE
4401,TRUE
4402,FALSE
4403,TRUE
4404,FALSE
4405,FALSE
4406,TRUE
4407,TRUE
4408,TRUE
4409,FALSE
4410,FALSE
4411,TRUE
4412,TRUE
4413,FALSE
4414,FALSE
4415,TRUE
4416,TRUE
4417,TRUE
4418,TRUE
4419,TRUE
4420,FALSE
4421,FALSE
4422,FALSE
4423,TRUE
4424,FALSE
4425,TRUE
4426,TRUE
4427,TRUE
4428,FALSE
4429,TRUE
4430,FALSE
4431,TRUE
4432,FALSE
4433,TRUE
4434,FALSE
4435,FALSE
4436,FALSE
4437,FALSE
4438,TRUE
4439,FALSE
4440,TRUE
4441,FALSE
4442,FALSE
4443,TRUE
4444,TRUE
4445,FALSE
4446,FALSE
4447,FALSE
4448,TRUE
4449,FALSE
4450,FALSE
4451,TRUE
4452,FALSE
4453,FALSE
4454,TRUE
4455,FALSE
4456,FALSE
4457,FALSE
4458,TRUE
4459,TRUE
4460,TRUE
4461,TRUE
4462,FALSE
4463,FALSE
4464,TRUE
4465,FALSE
4466,FALSE
4467,TRUE
4468,FALSE
4469,TRUE
4470,FALSE
4471,FALSE
4472,FALSE
4473,TRUE
4474,TRUE
4475,FALSE
4476,TRUE
4477,FALSE
4478,FALSE
4479,TRUE
4480,FALSE
4481,TRUE
4482,FALSE
4483,TRUE
4484,FALSE
4485,TRUE
4486,TRUE
4487,FALSE
4488,TRUE
4489,TRUE
4490,FALSE
4491,TRUE
4492,FALSE
4493,FALSE
4494,TRUE
4495,FALSE
4496,TRUE
4497,TRUE
4498,FALSE
4499,FALSE
4500,TRUE
4501,FALSE
4502,FALSE
4503,FALSE
4504,FALSE
4505,FALSE
4506,TRUE
4507,TRUE
4508,TRUE
4509,FALSE
4510,FALSE
4511,FALSE
4512,TRUE
4513,FALSE
4514,TRUE
4515,FALSE
4516,FALSE
4517,FALSE
4518,TRUE
4519,TRUE
4520,FALSE
4521,FALSE
4522,FALSE
4523,TRUE
4524,FALSE
4525,FALSE
4526,FALSE
4527,FALSE
4528,FALSE
4529,TRUE
4530,FALSE
4531,FALSE
4532,TRUE
4533,TRUE
4534,TRUE
4535,TRUE
4536,FALSE
4537,FALSE
4538,FALSE
4539,TRUE
4540,FALSE
4541,TRUE
4542,TRUE
4543,FALSE
4544,FALSE
4545,FALSE
4546,TRUE
4547,TRUE
4548,FALSE
4549,FALSE
4550,TRUE
4551,TRUE
4552,TRUE
4553,FALSE
4554,TRUE
4555,TRUE
4556,TRUE
4557,TRUE
4558,TRUE
4559,FALSE
4560,FALSE
4561,FALSE
4562,FALSE
4563,FALSE
4564,TRUE
4565,FALSE
4566,TRUE
4567,TRUE
4568,FALSE
4569,TRUE
4570,TRUE
4571,TRUE
4572,TRUE
4573,FALSE
4574,FALSE
4575,FALSE
4576,FALSE
4577,TRUE
4578,FALSE
4579,FALSE
4580,TRUE
4581,FALSE
4582,FALSE
4583,FALSE
4584,TRUE
4585,FALSE
4586,TRUE
4587,TRUE
4588,FALSE
4589,TRUE
4590,TRUE
4591,FALSE
4592,TRUE
4593,FALSE
4594,FALSE
4595,FALSE
4596,TRUE
4597,TRUE
4598,TRUE
4599,FALSE
4600,FALSE
4601,TRUE
4602,FALSE
4603,TRUE
4604,TRUE
4605,FALSE
4606,TRUE
4607,FALSE
4608,FALSE
4609,TRUE
4610,TRUE
4611,TRUE
4612,TRUE
4613,TRUE
4614,TRUE
4615,TRUE
4616,TRUE
4617,TRUE
4618,FALSE
4619,FALSE
4620,FALSE
4621,TRUE
4622,FALSE
4623,FALSE
4624,FALSE
4625,TRUE
4626,TRUE
4627,FALSE
4628,TRUE
4629,FALSE
4630,TRUE
4631,FALSE
4632,TRUE
4633,FALSE
4634,FALSE
4635,TRUE
4636,FALSE
4637,FALSE
4638,TRUE
4639,FALSE
4640,FALSE
4641,FALSE
4642,FALSE
4643,FALSE
4644,FALSE
4645,FALSE
4646,FALSE
4647,TRUE
4648,FALSE
4649,TRUE
4650,FALSE
4651,FALSE
4652,FALSE
4653,FALSE
4654,FALSE
4655,TRUE
4656,FALSE
4657,TRUE
4658,TRUE
4659,FALSE
4660,TRUE
4661,FALSE
4662,TRUE
4663,FALSE
4664,TRUE
4665,TRUE
4666,TRUE
4667,FALSE
4668,TRUE
4669,FALSE
4670,FALSE
4671,FALSE
4672,FALSE
4673,FALSE
4674,TRUE
4675,FALSE
4676,TRUE
4677,FALSE
4678,FALSE
4679,FALSE
4680,FALSE
4681,FALSE
4682,TRUE
4683,FALSE
4684,TRUE
4685,FALSE
4686,FALSE
4687,FALSE
4688,TRUE
4689,TRUE
4690,FALSE
4691,TRUE
4692,TRUE
4693,TRUE
4694,TRUE
4695,FALSE
4696,TRUE
4697,TRUE
4698,TRUE
4699,FALSE
4700,TRUE
4701,TRUE
4702,TRUE
4703,TRUE
4704,FALSE
4705,TRUE
4706,FALSE
4707,FALSE
4708,TRUE
4709,FALSE
4710,FALSE
4711,FALSE
4712,TRUE
4713,TRUE
4714,FALSE
4715,TRUE
4716,TRUE
4717,FALSE
4718,FALSE
4719,TRUE
4720,FALSE
4721,FALSE
4722,TRUE
4723,FALSE
4724,FALSE
4725,TRUE
4726,FALSE
4727,FALSE
4728,FALSE
4729,FALSE
4730,TRUE
4731,TRUE
4732,FALSE
4733,TRUE
4734,TRUE
4735,TRUE
4736,FALSE
4737,TRUE
4738,TRUE
4739,TRUE
4740,FALSE
4741,FALSE
4742,FALSE
4743,FALSE
4744,FALSE
4745,FALSE
4746,TRUE
4747,TRUE
4748,TRUE
4749,TRUE
4750,TRUE
4751,FALSE
4752,TRUE
4753,FALSE
4754,FALSE
4755,TRUE
4756,TRUE
4757,FALSE
4758,FALSE
4759,TRUE
4760,FALSE
4761,FALSE
4762,TRUE
4763,TRUE
4764,FALSE
4765,FALSE
4766,TRUE
4767,FALSE
4768,TRUE
4769,TRUE
4770,FALSE
4771,TRUE
4772,TRUE
4773,FALSE
4774,TRUE
4775,TRUE
4776,FALSE
4777,FALSE
4778,FALSE
4779,FALSE
4780,TRUE
4781,FALSE
4782,TRUE
4783,TRUE
4784,FALSE
4785,FALSE
4786,FALSE
4787,TRUE
4788,FALSE
4789,TRUE
4790,FALSE
4791,TRUE
4792,TRUE
4793,TRUE
4794,FALSE
4795,TRUE
4796,FALSE
4797,FALSE
4798,TRUE
4799,FALSE
4800,TRUE
4801,FALSE
4802,FALSE
4803,FALSE
4804,TRUE
4805,TRUE
4806,FALSE
4807,FALSE
4808,TRUE
4809,FALSE
4810,TRUE
4811,FALSE
4812,TRUE
4813,FALSE
4814,TRUE
4815,TRUE
4816,TRUE
4817,TRUE
4818,TRUE
4819,TRUE
4820,FALSE
4821,TRUE
4822,TRUE
4823,FALSE
4824,TRUE
4825,TRUE
4826,TRUE
4827,TRUE
4828,FALSE
4829,FALSE
4830,TRUE
4831,TRUE
4832,FALSE
4833,FALSE
4834,TRUE
4835,FALSE
4836,FALSE
4837,FALSE
4838,TRUE
4839,FALSE
4840,TRUE
4841,FALSE
4842,FALSE
4843,FALSE
4844,FALSE
4845,TRUE
4846,FALSE
4847,TRUE
4848,FALSE
4849,TRUE
4850,TRUE
4851,TRUE
4852,TRUE
4853,TRUE
4854,TRUE
4855,TRUE
4856,FALSE
4857,FALSE
4858,FALSE
4859,TRUE
4860,FALSE
4861,FALSE
4862,FALSE
4863,TRUE
4864,FALSE
4865,TRUE
4866,FALSE
4867,FALSE
4868,TRUE
4869,FALSE
4870,FALSE
4871,TRUE
4872,FALSE
4873,FALSE
4874,TRUE
4875,FALSE
4876,FALSE
4877,FALSE
4878,FALSE
4879,TRUE
4880,FALSE
4881,FALSE
4882,TRUE
4883,FALSE
4884,FALSE
4885,FALSE
4886,FALSE
4887,FALSE
4888,FALSE
4889,TRUE
4890,TRUE
4891,FALSE
4892,FALSE
4893,TRUE
4894,TRUE
4895,TRUE
4896,TRUE
4897,TRUE
4898,TRUE
4899,FALSE
4900,FALSE
4901,TRUE
4902,FALSE
4903,FALSE
4904,FALSE
4905,FALSE
4906,FALSE
4907,TRUE
4908,FALSE
4909,TRUE
4910,FALSE
4911,FALSE
4912,FALSE
4913,FALSE
4914,TRUE
4915,TRUE
4916,FALSE
4917,TRUE
4918,FALSE
4919,FALSE
4920,TRUE
4921,FALSE
4922,FALSE
4923,TRUE
4924,TRUE
4925,TRUE
4926,TRUE
4927,FALSE
4928,TRUE
4929,TRUE
4930,FALSE
4931,FALSE
4932,TRUE
4933,TRUE
4934,TRUE
4935,FALSE
4936,TRUE
4937,TRUE
4938,TRUE
4939,TRUE
4940,TRUE
4941,FALSE
4942,TRUE
4943,TRUE
4944,TRUE
4945,FALSE
4946,TRUE
4947,FALSE
4948,TRUE
4949,TRUE
4950,FALSE
4951,FALSE
4952,FALSE
4953,FALSE
4954,FALSE
4955,FALSE
4956,TRUE
4957,FALSE
4958,FALSE
4959,TRUE
4960,FALSE
4961,TRUE
4962,TRUE
4963,TRUE
4964,TRUE
4965,TRUE
4966,TRUE
4967,FALSE
4968,FALSE
4969,TRUE
4970,TRUE
4971,TRUE
4972,TRUE
4973,FALSE
4974,FALSE
4975,TRUE
4976,TRUE
4977,TRUE
4978,TRUE
4979,TRUE
4980,FALSE
4981,TRUE
4982,TRUE
4983,TRUE
4984,TRUE
4985,TRUE
4986,TRUE
4987,TRUE
4988,TRUE
4989,TRUE
4990,TRUE
4991,TRUE
4992,TRUE
4993,FALSE
4994,TRUE
4995,FALSE
4996,FALSE
4997,FALSE
4998,FALSE
4999,TRUE
5000,FALSE
5001,FALSE
5002,TRUE
5003,FALSE
5004,TRUE
5005,FALSE
5006,FALSE
5007,TRUE
5008,FALSE
5009,FALSE
5010,TRUE
5011,FALSE
5012,FALSE
5013,TRUE
5014,TRUE
5015,FALSE
5016,FALSE
5017,TRUE
5018,TRUE
5019,TRUE
5020,FALSE
5021,TRUE
5022,TRUE
5023,TRUE
5024,FALSE
5025,TRUE
5026,FALSE
5027,FALSE
5028,FALSE
5029,TRUE
5030,TRUE
5031,FALSE
5032,FALSE
5033,FALSE
5034,FALSE
5035,FALSE
5036,TRUE
5037,TRUE
5038,FALSE
5039,FALSE
5040,FALSE
5041,TRUE
5042,TRUE
5043,FALSE
5044,FALSE
5045,TRUE
5046,TRUE
5047,TRUE
5048,TRUE
5049,FALSE
5050,FALSE
5051,FALSE
5052,FALSE
5053,TRUE
5054,TRUE
5055,TRUE
5056,FALSE
5057,FALSE
5058,FALSE
5059,TRUE
5060,FALSE
5061,FALSE
5062,TRUE
5063,TRUE
5064,FALSE
5065,TRUE
5066,TRUE
5067,TRUE
5068,TRUE
5069,TRUE
5070,TRUE
5071,FALSE
5072,TRUE
5073,TRUE
5074,FALSE
5075,FALSE
5076,FALSE
5077,FALSE
5078,FALSE
5079,FALSE
5080,FALSE
5081,TRUE
5082,TRUE
5083,TRUE
5084,FALSE
5085,FALSE
5086,TRUE
5087,TRUE
5088,TRUE
5089,FALSE
5090,FALSE
5091,FALSE
5092,TRUE
5093,FALSE
5094,TRUE
5095,TRUE
5096,TRUE
5097,TRUE
5098,FALSE
5099,TRUE
5100,FALSE
5101,TRUE
5102,TRUE
5103,FALSE
5104,TRUE
5105,FALSE
5106,FALSE
5107,FALSE
5108,FALSE
5109,FALSE
5110,FALSE
5111,TRUE
5112,FALSE
5113,FALSE
5114,FALSE
5115,FALSE
5116,TRUE
5117,TRUE
5118,FALSE
5119,TRUE
5120,FALSE
5121,TRUE
5122,TRUE
5123,TRUE
5124,TRUE
5125,TRUE
5126,TRUE
5127,TRUE
5128,FALSE
5129,TRUE
5130,FALSE
5131,FALSE
5132,FALSE
5133,TRUE
5134,TRUE
5135,TRUE
5136,TRUE
5137,FALSE
5138,FALSE
5139,TRUE
5140,TRUE
5141,FALSE
5142,TRUE
5143,FALSE
5144,FALSE
5145,FALSE
5146,TRUE
5147,FALSE
5148,TRUE
5149,FALSE
5150,FALSE
5151,FALSE
5152,FALSE
5153,FALSE
5154,FALSE
5155,TRUE
5156,FALSE
5157,FALSE
5158,TRUE
5159,TRUE
5160,FALSE
5161,TRUE
5162,TRUE
5163,TRUE
5164,TRUE
5165,TRUE
5166,TRUE
5167,FALSE
5168,TRUE
5169,TRUE
5170,TRUE
5171,TRUE
5172,FALSE
5173,FALSE
5174,FALSE
5175,TRUE
5176,TRUE
5177,FALSE
5178,FALSE
5179,TRUE
5180,TRUE
5181,TRUE
5182,TRUE
5183,TRUE
5184,TRUE
5185,FALSE
5186,FALSE
5187,TRUE
5188,TRUE
5189,FALSE
5190,TRUE
5191,FALSE
5192,TRUE
5193,TRUE
5194,TRUE
5195,TRUE
5196,FALSE
5197,FALSE
5198,FALSE
5199,TRUE
5200,FALSE
5201,FALSE
5202,TRUE
5203,TRUE
5204,FALSE
5205,FALSE
5206,FALSE
5207,TRUE
5208,TRUE
5209,FALSE
5210,TRUE
5211,TRUE
5212,TRUE
5213,FALSE
5214,TRUE
5215,TRUE
5216,TRUE
5217,FALSE
5218,FALSE
5219,FALSE
5220,FALSE
5221,TRUE
5222,TRUE
5223,FALSE
5224,FALSE
5225,TRUE
5226,FALSE
5227,FALSE
5228,TRUE
5229,TRUE
5230,FALSE
5231,TRUE
5232,TRUE
5233,TRUE
5234,TRUE
5235,FALSE
5236,FALSE
5237,FALSE
5238,FALSE
5239,TRUE
5240,FALSE
5241,TRUE
5242,TRUE
5243,FALSE
5244,FALSE
5245,FALSE
5246,FALSE
5247,FALSE
5248,TRUE
5249,FALSE
5250,FALSE
5251,TRUE
5252,TRUE
5253,FALSE
5254,FALSE
5255,TRUE
5256,TRUE
5257,TRUE
5258,TRUE
5259,FALSE
5260,FALSE
5261,FALSE
5262,TRUE
5263,TRUE
5264,TRUE
5265,TRUE
5266,FALSE
5267,FALSE
5268,FALSE
5269,TRUE
5270,TRUE
5271,FALSE
5272,TRUE
5273,TRUE
5274,TRUE
5275,TRUE
5276,FALSE
5277,TRUE
5278,TRUE
5279,FALSE
5280,TRUE
5281,TRUE
5282,FALSE
5283,TRUE
5284,FALSE
5285,TRUE
5286,FALSE
5287,FALSE
5288,FALSE
5289,TRUE
5290,FALSE
5291,TRUE
5292,FALSE
5293,TRUE
5294,TRUE
5295,TRUE
5296,FALSE
5297,TRUE
5298,TRUE
5299,FALSE
5300,TRUE
5301,FALSE
5302,TRUE
5303,TRUE
5304,TRUE
5305,FALSE
5306,FALSE
5307,FALSE
5308,FALSE
5309,TRUE
5310,FALSE
5311,TRUE
5312,TRUE
5313,FALSE
5314,FALSE
5315,FALSE
5316,TRUE
5317,TRUE
5318,TRUE
5319,FALSE
5320,FALSE
5321,TRUE
5322,TRUE
5323,FALSE
5324,TRUE
5325,FALSE
5326,FALSE
5327,FALSE
5328,FALSE
5329,TRUE
5330,TRUE
5331,TRUE
5332,FALSE
5333,TRUE
5334,TRUE
5335,TRUE
5336,FALSE
5337,TRUE
5338,FALSE
5339,TRUE
5340,TRUE
5341,TRUE
5342,TRUE
5343,TRUE
5344,TRUE
5345,FALSE
5346,FALSE
5347,TRUE
5348,FALSE
5349,FALSE
5350,FALSE
5351,FALSE
5352,FALSE
5353,TRUE
5354,FALSE
5355,TRUE
5356,TRUE
5357,FALSE
5358,TRUE
5359,FALSE
5360,FALSE
5361,TRUE
5362,TRUE
5363,FALSE
5364,FALSE
5365,FALSE
5366,FALSE
5367,TRUE
5368,TRUE
5369,FALSE
5370,TRUE
5371,FALSE
5372,TRUE
5373,TRUE
5374,FALSE
5375,TRUE
5376,FALSE
5377,TRUE
5378,TRUE
5379,FALSE
5380,TRUE
5381,TRUE
5382,FALSE
5383,FALSE
5384,TRUE
5385,TRUE
5386,TRUE
5387,TRUE
5388,FALSE
5389,TRUE
5390,TRUE
5391,TRUE
5392,TRUE
5393,TRUE
5394,FALSE
5395,TRUE
5396,TRUE
5397,FALSE
5398,TRUE
5399,TRUE
5400,TRUE
5401,FALSE
5402,FALSE
5403,TRUE
5404,TRUE
5405,TRUE
5406,TRUE
5407,TRUE
5408,TRUE
5409,TRUE
5410,FALSE
5411,FALSE
5412,FALSE
5413,FALSE
5414,TRUE
5415,TRUE
5416,TRUE
5417,FALSE
5418,FALSE
5419,TRUE
5420,FALSE
5421,TRUE
5422,TRUE
5423,FALSE
5424,FALSE
5425,TRUE
5426,FALSE
5427,TRUE
5428,FALSE
5429,TRUE
5430,FALSE
5431,FALSE
5432,FALSE
5433,FALSE
5434,FALSE
5435,TRUE
5436,TRUE
5437,FALSE
5438,FALSE
5439,TRUE
5440,TRUE
5441,FALSE
5442,TRUE
5443,TRUE
5444,TRUE
5445,TRUE
5446,FALSE
5447,FALSE
5448,TRUE
5449,TRUE
5450,TRUE
5451,TRUE
5452,TRUE
5453,TRUE
5454,TRUE
5455,TRUE
5456,FALSE
5457,TRUE
5458,TRUE
5459,FALSE
5460,TRUE
5461,FALSE
5462,FALSE
5463,FALSE
5464,TRUE
5465,TRUE
5466,FALSE
5467,TRUE
5468,TRUE
5469,FALSE
5470,TRUE
5471,FALSE
5472,FALSE
5473,TRUE
5474,FALSE
5475,FALSE
5476,FALSE
5477,FALSE
5478,FALSE
5479,FALSE
5480,TRUE
5481,TRUE
5482,TRUE
5483,TRUE
5484,FALSE
5485,FALSE
5486,FALSE
5487,FALSE
5488,FALSE
5489,TRUE
5490,FALSE
5491,TRUE
5492,FALSE
5493,TRUE
5494,TRUE
